S.no,Filename,Start Time,End TIme,Size,Altitude,,upper_left_latitude,upper_left_longitude,upper_right_latitude,upper_right_longitude,lower_left_latitude,lower_left_longitude,lower_right_latitude,lower_right_longitude,projection,Area
105,ch2_tmc_ncf_20220706T0756306248_d_img_d32.zip,2022-07-06T07:56:30.624Z,2022-07-06T08:06:28.741Z,1478648000,119.77,View,0.130951,150.906632,0.145761,151.474115,29.510217,150.82231,29.529496,151.546918,Selenographic,Equatorial
106,ch2_tmc_ncf_20220103T0423479404_d_img_d18.zip,2022-01-03T04:23:47.940Z,2022-01-03T04:42:58.161Z,2843192000,79.94,View,-1.721635,142.377261,-1.718134,142.985716,27.773103,142.383144,27.776372,143.14782,Selenographic,Equatorial
107,ch2_tmc_ncf_20220111T0930287739_d_img_d32.zip,2022-01-11T09:30:28.773Z,2022-01-11T09:45:22.851Z,2210296000,87.26,View,-0.42006,142.398768,-0.422019,142.947811,29.221437,142.413622,29.218986,143.112984,Selenographic,Equatorial
108,ch2_tmc_nca_20191213T0157194265_d_img_m65.zip,2019-12-13T01:57:19.426Z,2019-12-13T02:05:28.464Z,1208992000,85.56,View,0.853732,142.369509,0.854163,142.979324,30.634839,142.370327,30.634747,143.158614,Selenographic,Equatorial
109,ch2_tmc_nca_20220117T1643206933_d_img_d32.zip,2022-01-17T16:43:20.693Z,2022-01-17T16:58:32.167Z,2253312000,105.76,View,0.121376,125.234117,0.115232,125.897789,30.087798,125.488864,30.079372,126.281318,Selenographic,Equatorial
110,ch2_tmc_nca_20211204T0142031075_d_img_d18.zip,2021-12-04T01:42:03.107Z,2021-12-04T02:00:08.898Z,2682272000,92.02,View,1.677194,125.214958,1.669271,125.954824,31.696642,125.459527,31.685873,126.357841,Selenographic,Equatorial
111,ch2_tmc_ncn_20220629T0630428169_d_img_d32.zip,2022-06-29T06:30:42.816Z,2022-06-29T06:40:37.756Z,1470800000,115.48,View,-1.426923,125.147189,-1.433756,125.881871,28.478049,125.432467,28.46982,126.295807,Selenographic,Equatorial
112,ch2_tmc_ncn_20210531T0528522041_d_img_hw1.zip,2021-05-31T05:28:52.204Z,2021-05-31T05:36:07.504Z,1076144000,100.17,View,7.92093,92.912805,7.908955,93.552018,28.850802,93.297926,28.836431,94.031797,Selenographic,Equatorial
113,ch2_tmc_ncn_20200711T0311148894_d_img_d18.zip,2020-07-11T03:11:14.889Z,2020-07-11T03:21:43.973Z,1557192000,101.55,View,9.38826,92.898437,9.383426,93.605745,30.335104,93.291843,30.327721,94.112858,Selenographic,Equatorial
114,ch2_tmc_ncn_20220726T0803441708_d_img_d32.zip,2022-07-26T08:03:44.170Z,2022-07-26T08:13:43.200Z,1480888000,114.11,View,6.417146,92.83271,6.405733,93.545284,27.324695,93.224444,27.311385,94.033769,Selenographic,Equatorial
115,ch2_tmc_ncn_20220517T2258012123_d_img_d18.zip,2022-05-17T22:58:01.212Z,2022-05-17T23:07:32.365Z,1412000000,112.36,View,-2.762861,89.464089,-2.778178,90.157244,26.973992,89.995117,26.955892,90.787133,Selenographic,Equatorial
116,ch2_tmc_ncf_20211230T2334143086_d_img_d18.zip,2021-12-30T23:34:14.308Z,2021-12-30T23:53:28.354Z,2853008000,76.46,View,0.040241,89.521052,0.12944,90.192939,29.921371,90.047397,30.008981,90.839009,Selenographic,Equatorial
117,ch2_tmc_ncn_20220720T2336503946_d_img_d32.zip,2022-07-20T23:36:50.394Z,2022-07-20T23:56:52.557Z,2971944000,108.36,View,-1.296748,89.50001,-1.308924,90.117283,28.469066,90.06647,28.455047,90.782133,Selenographic,Equatorial
118,ch2_tmc_ncn_20220604T0546183777_d_img_d32.zip,2022-06-04T05:46:18.377Z,2022-06-04T06:16:10.366Z,4430064000,123.6,View,-0.083623,86.249088,-0.125372,86.936451,29.583968,86.82664,29.540661,87.631826,Selenographic,Equatorial
119,ch2_tmc_nca_20220608T1031106843_d_img_d32.zip,2022-06-08T10:31:10.684Z,2022-06-08T11:00:46.421Z,4389936000,107.65,View,-2.999423,86.236731,-2.999379,86.924689,26.587952,86.766575,26.585806,87.549418,Selenographic,Equatorial
120,ch2_tmc_ncn_20211111T1322553940_d_img_d18.zip,2021-11-11T13:22:55.394Z,2021-11-11T13:33:12.809Z,1526368000,99.56,View,-1.529116,86.287307,-1.541206,86.907066,28.074214,86.837218,28.059863,87.552521,Selenographic,Equatorial
121,ch2_tmc_ncn_20220116T1511446554_d_img_d32.zip,2022-01-16T15:11:44.655Z,2022-01-16T15:26:51.198Z,2240688000,99.58,View,-1.096754,74.391958,-1.110105,75.042444,28.547897,74.924882,28.533204,75.680428,Selenographic,Equatorial
122,ch2_tmc_ncf_20221129T1431289677_d_img_d32.zip,2022-11-29T14:31:28.967Z,2022-11-29T14:39:16.779Z,1156520000,114.78,View,0.260312,74.452237,0.249607,75.039248,29.950168,74.987681,29.937886,75.678954,Selenographic,Equatorial
123,ch2_tmc_ncf_20191129T0404363519_d_img_d18.zip,2019-11-29T04:04:36.351Z,2019-11-29T04:14:04.665Z,1404976000,88.51,View,1.61617,74.499957,1.652693,75.151652,31.306607,74.97313,31.339806,75.751709,Selenographic,Equatorial
124,ch2_tmc_ncn_20220711T1227442798_d_img_d32.zip,2022-07-11T12:27:44.279Z,2022-07-11T12:42:46.200Z,2229712000,119.71,View,1.55239,71.213606,1.540457,71.861432,31.324575,71.706453,31.310195,72.482746,Selenographic,Equatorial
125,ch2_tmc_ncn_20210520T2102222310_d_img_hw1.zip,2021-05-20T21:02:22.231Z,2021-05-20T21:06:28.133Z,607920000,95.24,View,-1.174016,71.163227,-1.191494,71.808675,28.51981,71.654291,28.500514,72.406323,Selenographic,Equatorial
126,ch2_tmc_ncn_20220714T1527503258_d_img_d32.zip,2022-07-14T15:27:50.325Z,2022-07-14T15:37:50.500Z,1483720000,117.56,View,0.191756,71.220336,0.181228,71.80299,29.914907,71.711147,29.902741,72.399413,Selenographic,Equatorial
127,ch2_tmc_nca_20200620T0008527417_d_img_d18.zip,2020-06-20T00:08:52.741Z,2020-06-20T00:19:34.787Z,1587256000,118.83,View,-1.642861,65.740823,-1.669875,66.37702,28.556226,66.183,28.526531,66.939284,Selenographic,Equatorial
128,ch2_tmc_ncn_20200619T0625382796_d_img_d18.zip,2020-06-19T06:25:38.279Z,2020-06-19T06:36:24.548Z,1597696000,123.38,View,1.044046,65.785738,1.037957,66.424824,31.352222,66.221375,31.34391,67.00313,Selenographic,Equatorial
129,ch2_tmc_ncn_20200619T0229205016_d_img_d18.zip,2020-06-19T02:29:20.501Z,2020-06-19T02:40:06.640Z,1597376000,124.18,View,-0.301616,65.796333,-0.311292,66.371057,29.949843,66.238551,29.938124,66.931349,Selenographic,Equatorial
130,ch2_tmc_ncn_20220117T1445323934_d_img_d32.zip,2022-01-17T14:45:32.393Z,2022-01-17T15:00:43.741Z,2252992000,105.51,View,-1.646561,65.740284,-1.67398,66.376167,28.577995,66.181938,28.548024,66.938057,Selenographic,Equatorial
131,ch2_tmc_ncf_20220626T0519239408_d_img_d32.zip,2022-06-26T05:19:23.940Z,2022-06-26T05:46:07.518Z,3964288000,114.61,View,1.042667,65.785804,1.038284,66.424606,31.3509,66.217853,31.344708,66.999287,Selenographic,Equatorial
132,ch2_tmc_ncf_20221201T0756351243_d_img_d32.zip,2022-12-01T07:56:35.124Z,2022-12-01T08:04:28.560Z,1170424000,113.37,View,-0.300715,65.796453,-0.311332,66.370895,29.950437,66.238383,29.937783,66.930852,Selenographic,Equatorial
133,ch2_tmc_nca_20220719T0152362943_d_img_d18.zip,2022-07-19T01:52:36.294Z,2022-07-19T02:12:47.811Z,2995088000,126.38,View,-1.041929,62.451313,-1.075071,63.082413,28.58839,62.887785,28.553675,63.646134,Selenographic,Equatorial
134,ch2_tmc_ncf_20220123T0221531479_d_img_d18.zip,2022-01-23T02:21:53.147Z,2022-01-23T02:36:56.437Z,2233096000,98,View,1.455513,62.556886,1.497364,63.18998,31.425111,62.916173,31.46686,63.699849,Selenographic,Equatorial
135,ch2_tmc_ncn_20220718T0013016367_d_img_d18.zip,2022-07-18T00:13:01.636Z,2022-07-18T00:33:07.545Z,2979888000,122.12,View,0.241292,62.521756,0.231587,63.092334,29.986067,62.94386,29.975012,63.63894,Selenographic,Equatorial
136,ch2_tmc_ncn_20221127T0917001825_d_img_d32.zip,2022-11-27T09:17:00.182Z,2022-11-27T09:24:56.699Z,1178040000,117.85,View,-0.941599,59.209946,-1.065727,59.822282,28.616292,59.633202,28.481139,60.37221,Selenographic,Equatorial
137,ch2_tmc_ncf_20200705T1815046089_d_img_d18.zip,2020-07-05T18:15:04.608Z,2020-07-05T18:20:06.811Z,747104000,118.77,View,1.544591,59.252029,1.510087,59.878512,31.341774,59.654436,31.301514,60.432109,Selenographic,Equatorial
138,ch2_tmc_nca_20220621T0520071982_d_img_d32.zip,2022-06-21T05:20:07.198Z,2022-06-21T05:33:22.760Z,1966760000,112.97,View,0.271353,59.281764,0.260718,59.845939,29.973113,59.652854,29.959152,60.343655,Selenographic,Equatorial
139,ch2_tmc_nca_20191202T0639511671_d_img_d18.zip,2019-12-02T06:39:51.167Z,2019-12-02T06:49:26.781Z,1423024000,94.52,View,-1.544115,52.631566,-1.558211,53.259046,28.752466,52.979383,28.734505,53.735178,Selenographic,Equatorial
140,ch2_tmc_nca_20220611T1728003676_d_img_d32.zip,2022-06-11T17:28:00.367Z,2022-06-11T17:42:54.444Z,2210312000,111.43,View,1.146516,52.661178,1.127916,53.291457,31.359663,53.052575,31.335105,53.831593,Selenographic,Equatorial
141,ch2_tmc_nca_20200804T1310425663_d_img_d18.zip,2020-08-04T13:10:42.566Z,2020-08-04T13:19:47.454Z,1347064000,103.01,View,-0.196122,52.671532,-0.203562,53.23836,30.057336,53.018374,30.047757,53.709888,Selenographic,Equatorial
142,ch2_tmc_ncn_20200724T0351171314_d_img_d18.zip,2020-07-24T03:51:17.131Z,2020-07-24T04:01:53.289Z,1572056000,110.88,View,-0.877511,46.052355,-0.875748,46.670908,28.742069,46.340672,28.742423,47.079519,Selenographic,Equatorial
143,ch2_tmc_ncn_20221130T1609523761_d_img_n18.zip,2022-11-30T16:09:52.376Z,2022-11-30T16:17:41.945Z,1160864000,113.28,View,1.748966,46.077547,1.742672,46.699545,31.484584,46.387296,31.475469,47.150797,Selenographic,Equatorial
144,ch2_tmc_ncf_20200723T0811164382_d_img_d18.zip,2020-07-23T08:11:16.438Z,2020-07-23T08:21:52.338Z,1572064000,110.24,View,0.437336,46.095258,0.43377,46.654248,30.114508,46.403413,30.108824,47.080023,Selenographic,Equatorial
145,ch2_tmc_ncn_20210519T0657397427_d_img_d18.zip,2021-05-19T06:57:39.742Z,2021-05-19T07:06:24.745Z,1297904000,111.37,View,1.748389,42.790585,1.738458,43.413665,31.477772,43.032025,31.465737,43.796721,Selenographic,Equatorial
146,ch2_tmc_ncf_20200719T0156372891_d_img_d32.zip,2020-07-19T01:56:37.289Z,2020-07-19T02:07:11.900Z,1569520000,110.47,View,-0.874408,42.768989,-0.880166,43.387872,28.728648,43.004245,28.721536,43.743245,Selenographic,Equatorial
147,ch2_tmc_ncn_20211231T0132252884_d_img_d18.zip,2021-12-31T01:32:25.288Z,2021-12-31T01:51:40.357Z,2855536000,76.69,View,0.435325,42.809331,0.428613,43.368952,30.104983,43.056586,30.096694,43.733816,Selenographic,Equatorial
148,ch2_tmc_nca_20221202T1529533603_d_img_n18.zip,2022-12-02T15:29:53.360Z,2022-12-02T15:37:47.155Z,1171312000,116.56,View,-0.058588,39.526516,-0.062111,40.08559,30.182449,39.702441,30.178137,40.382374,Selenographic,Equatorial
149,ch2_tmc_nca_20191127T1051311882_d_img_d18.zip,2019-11-27T10:51:31.188Z,2019-11-27T11:00:56.430Z,1397384000,82.74,View,-1.367448,39.487601,-1.370041,40.105749,28.805252,39.657099,28.802126,40.398724,Selenographic,Equatorial
150,ch2_tmc_ncn_20220120T2317117968_d_img_d18.zip,2022-01-20T23:17:11.796Z,2022-01-20T23:32:15.986Z,2235320000,98.78,View,1.253683,39.503754,1.247674,40.126359,31.559553,39.666423,31.552751,40.434592,Selenographic,Equatorial
151,ch2_tmc_ncf_20220119T2342535252_d_img_d32.zip,2022-01-19T23:42:53.525Z,2022-01-19T23:57:57.711Z,2235272000,99.83,View,-0.80872,32.960453,-0.834282,33.574003,28.896949,33.050384,28.868612,33.789395,Selenographic,Equatorial
152,ch2_tmc_ncf_20220630T0810136773_d_img_d32.zip,2022-06-30T08:10:13.677Z,2022-06-30T08:16:42.498Z,961232000,115.45,View,1.767834,32.974613,1.767913,33.590712,31.613587,33.025313,31.613227,33.788138,Selenographic,Equatorial
153,ch2_tmc_nca_20210531T0515421004_d_img_hw1.zip,2021-05-31T05:15:42.100Z,2021-05-31T05:21:37.486Z,878584000,112,View,0.471332,33.000082,0.471066,33.554409,30.24847,33.069003,30.247612,33.745718,Selenographic,Equatorial
154,ch2_tmc_ncf_20200129T1257183558_d_img_d18.zip,2020-01-29T12:57:18.355Z,2020-01-29T13:07:04.334Z,1448648000,89.72,View,1.867849,29.718905,1.864205,30.343402,31.605604,29.721714,31.601419,30.493401,Selenographic,Equatorial
155,ch2_tmc_ncf_20221130T1609523729_d_img_d32.zip,2022-11-30T16:09:52.372Z,2022-11-30T16:17:41.977Z,1160952000,113.28,View,-0.769467,29.729748,-0.765572,30.352291,28.828548,29.727892,28.831709,30.476178,Selenographic,Equatorial
156,ch2_tmc_nca_20221123T0045573943_d_img_n18.zip,2022-11-23T00:45:57.394Z,2022-11-23T00:53:45.167Z,1156424000,102.18,View,0.551992,29.750856,0.55046,30.312759,30.22232,29.761241,30.220273,30.445789,Selenographic,Equatorial
157,ch2_tmc_ncf_20211223T1811138119_d_img_d32.zip,2021-12-23T18:11:13.811Z,2021-12-23T18:25:48.295Z,2161880000,86.88,View,-0.769332,18.936107,-0.805564,19.572611,29.635426,18.859037,29.598798,19.607995,Selenographic,Equatorial
158,ch2_tmc_ncf_20220619T0033128681_d_img_d32.zip,2022-06-19T00:33:12.868Z,2022-06-19T00:46:18.266Z,1941648000,100.98,View,1.98368,18.953457,1.984708,19.59939,32.291769,18.824844,32.292203,19.605688,Selenographic,Equatorial
159,ch2_tmc_nca_20211226T2103295074_d_img_d18.zip,2021-12-26T21:03:29.507Z,2021-12-26T21:22:48.803Z,2865984000,79.08,View,0.629743,18.989461,0.630863,19.567638,30.909683,18.875635,30.910369,19.564697,Selenographic,Equatorial
160,ch2_tmc_ncn_20210517T1111358595_d_img_d18.zip,2021-05-17T11:11:35.859Z,2021-05-17T11:21:31.949Z,1473648000,112.11,View,1.816181,11.399081,1.791748,12.045061,31.101238,11.310806,31.078316,12.067978,Selenographic,Equatorial
161,ch2_tmc_ncn_20200710T2117095644_d_img_d18.zip,2020-07-10T21:17:09.564Z,2020-07-10T21:27:38.420Z,1554648000,101.61,View,0.359823,11.460826,0.36137,12.039123,29.834564,11.367606,29.836023,12.03701,Selenographic,Equatorial
162,ch2_tmc_nca_20211223T1811138086_d_img_d32.zip,2021-12-23T18:11:13.808Z,2021-12-23T18:25:48.298Z,2161896000,86.88,View,-1.043187,11.447001,-1.032244,12.084232,28.518113,11.341323,28.528518,12.069465,Selenographic,Equatorial
163,ch2_tmc_nca_20220730T1023574780_d_img_d32.zip,2022-07-30T10:23:57.478Z,2022-07-30T10:44:07.533Z,2992520000,123.68,View,1.734881,4.999104,1.738846,5.638592,31.245907,4.947993,31.249675,5.69635,Selenographic,Equatorial
164,ch2_tmc_nca_20220102T0048587892_d_img_d18.zip,2022-01-02T00:48:58.789Z,2022-01-02T01:08:11.809Z,2850472000,79.31,View,0.37735,5.042028,0.377521,5.616355,29.914504,4.992219,29.914186,5.655417,Selenographic,Equatorial
165,ch2_tmc_ncn_20220606T1524528091_d_img_d32.zip,2022-06-06T15:24:52.809Z,2022-06-06T15:54:22.401Z,4374736000,102.27,View,-0.964768,5.00492,-0.966592,5.640238,28.564626,4.964247,28.562515,5.688155,Selenographic,Equatorial
166,ch2_tmc_nca_20221124T0224108252_d_img_d32.zip,2022-11-24T02:24:10.825Z,2022-11-24T02:31:54.956Z,1147128000,104.63,View,-0.922101,2.868659,-0.931637,3.503681,28.578565,2.848893,28.569065,3.571976,Selenographic,Equatorial
167,ch2_tmc_ncf_20220608T1031106875_d_img_d32.zip,2022-06-08T10:31:10.687Z,2022-06-08T11:00:46.424Z,4389936000,107.65,View,0.425166,2.905906,0.424868,3.480255,29.91459,2.877068,29.914098,3.539755,Selenographic,Equatorial
168,ch2_tmc_ncn_20220126T2049204293_d_img_d18.zip,2022-01-26T20:49:20.429Z,2022-01-26T20:58:38.825Z,1378624000,97.29,View,1.796234,2.867253,1.803499,3.506993,31.215512,2.828587,31.223218,3.576356,Selenographic,Equatorial
169,ch2_tmc_nca_20200722T1231279492_d_img_d32.zip,2020-07-22T12:31:27.949Z,2020-07-22T12:42:03.979Z,1572384000,110.75,View,-1.369971,-0.299176,-1.369848,0.333641,23.922995,-0.304533,23.922784,0.384529,Selenographic,Equatorial
170,ch2_tmc_ncn_20201121T0958412848_d_img_d18.zip,2020-11-21T09:58:41.284Z,2020-11-21T10:09:02.976Z,1536936000,98.73,View,1.311701,-0.300526,1.310249,0.337201,26.594812,-0.312347,26.593002,0.397542,Selenographic,Equatorial
171,ch2_tmc_ncf_20220720T1929479256_d_img_d32.zip,2022-07-20T19:29:47.925Z,2022-07-20T19:43:19.532Z,2005224000,129.85,View,-0.031198,-0.261457,-0.030884,0.310952,25.259452,-0.267979,25.258813,0.3622,Selenographic,Equatorial
172,ch2_tmc_nca_20220109T1022082491_d_img_d32.zip,2022-01-09T10:22:08.249Z,2022-01-09T10:37:06.287Z,2220104000,94.54,View,1.78465,-2.447266,1.783989,-1.811983,13.403555,-2.445417,13.403972,-1.796189,Selenographic,Equatorial
173,ch2_tmc_ncn_20210515T1539394551_d_img_hw1.zip,2021-05-15T15:39:39.455Z,2021-05-15T15:42:40.325Z,447152000,113.73,View,0.44696,-2.42608,0.443612,-1.855831,12.075887,-2.413343,12.075095,-1.833331,Selenographic,Equatorial
174,ch2_tmc_nca_20220709T1652316028_d_img_d32.zip,2022-07-09T16:52:31.602Z,2022-07-09T17:07:30.669Z,2222656000,123.3,View,-0.881879,-2.446131,-0.893817,-1.815792,10.753188,-2.436873,10.741651,-1.79881,Selenographic,Equatorial
175,ch2_tmc_nca_20191129T0602237502_d_img_d18.zip,2019-11-29T06:02:23.750Z,2019-11-29T06:11:52.193Z,1405296000,88.55,View,-0.781427,-6.617133,-0.801627,-5.983115,28.625439,-6.606587,28.603933,-5.886135,Selenographic,Equatorial
176,ch2_tmc_ncf_20211115T1945316759_d_img_d18.zip,2021-11-15T19:45:31.675Z,2021-11-15T19:56:36.376Z,1643264000,103.13,View,1.895401,-6.612849,1.893153,-5.976104,31.282953,-6.587344,31.278291,-5.844448,Selenographic,Equatorial
177,ch2_tmc_nca_20191130T0140047387_d_img_d18.zip,2019-11-30T01:40:04.738Z,2019-11-30T01:49:41.372Z,1425544000,89.18,View,0.554255,-6.582541,0.552103,-6.00988,29.951162,-6.570497,29.947542,-5.911144,Selenographic,Equatorial
178,ch2_tmc_ncn_20220624T0033035216_d_img_d32.zip,2022-06-24T00:33:03.521Z,2022-06-24T00:43:01.658Z,1478704000,111.95,View,0.440069,-8.687315,0.440676,-8.109056,29.995386,-8.703101,29.995578,-8.038731,Selenographic,Equatorial
179,ch2_tmc_ncn_20210528T2116056144_d_img_d18.zip,2021-05-28T21:16:05.614Z,2021-05-28T21:32:25.578Z,2421360000,106.33,View,1.791461,-8.719581,1.794918,-8.076432,31.338869,-8.748222,31.342091,-7.999302,Selenographic,Equatorial
180,ch2_tmc_ncf_20200722T1231279524_d_img_d32.zip,2020-07-22T12:31:27.952Z,2020-07-22T12:42:03.975Z,1572368000,110.75,View,-0.916604,-8.723673,-0.923093,-8.083269,28.649273,-8.732047,28.642511,-8.006052,Selenographic,Equatorial
181,ch2_tmc_ncn_20220709T1454084203_d_img_d32.zip,2022-07-09T14:54:08.420Z,2022-07-09T15:09:04.412Z,2215056000,123.29,View,-0.872897,-10.828892,-0.880512,-10.188852,28.708282,-10.844749,28.700793,-10.121734,Selenographic,Equatorial
182,ch2_tmc_nca_20200719T0156372566_d_img_d32.zip,2020-07-19T01:56:37.256Z,2020-07-19T02:07:11.903Z,1569536000,110.47,View,1.850614,-10.831141,1.790139,-10.190928,31.411644,-10.834856,31.350938,-10.092197,Selenographic,Equatorial
183,ch2_tmc_ncn_20211229T0215298898_d_img_d18.zip,2021-12-29T02:15:29.889Z,2021-12-29T02:34:42.907Z,2850464000,74.66,View,0.483756,-10.791881,0.483346,-10.213811,30.041321,-10.814142,30.040641,-10.152417,Selenographic,Equatorial
184,ch2_tmc_nca_20200615T1942454760_d_img_d18.zip,2020-06-15T19:42:45.476Z,2020-06-15T19:53:28.673Z,1590104000,119.35,View,2.097481,-21.472553,2.094996,-20.811183,31.573468,-21.53312,31.571611,-20.785739,Selenographic,Equatorial
185,ch2_tmc_ncf_20220714T1527503258_d_img_d32.zip,2022-07-14T15:27:50.325Z,2022-07-14T15:37:50.500Z,1483720000,117.56,View,0.712042,-21.409175,0.71236,-20.815032,30.227502,-21.481616,30.227005,-20.819043,Selenographic,Equatorial
186,ch2_tmc_ncf_20200719T0750312953_d_img_d32.zip,2020-07-19T07:50:31.295Z,2020-07-19T08:01:07.195Z,1572064000,111.27,View,-0.680473,-21.441794,-0.680375,-20.78408,28.883914,-21.510468,28.883258,-20.786849,Selenographic,Equatorial
187,ch2_tmc_nca_20221125T0402118184_d_img_d32.zip,2022-11-25T04:02:11.818Z,2022-11-25T04:09:59.769Z,1156864000,109.61,View,2.236463,-23.605462,2.236928,-22.939582,31.644842,-23.678871,31.644965,-22.929777,Selenographic,Equatorial
188,ch2_tmc_nca_20220601T0244017679_d_img_d32.zip,2022-06-01T02:44:01.767Z,2022-06-01T02:53:42.737Z,1436264000,122.85,View,0.840829,-23.583435,0.838441,-22.985732,30.302225,-23.63868,30.300262,-22.975078,Selenographic,Equatorial
189,ch2_tmc_ncf_20211215T1123225348_d_img_d32.zip,2021-12-15T11:23:22.534Z,2021-12-15T11:37:44.382Z,2131816000,82.18,View,-0.563086,-23.62474,-0.568553,-22.963571,28.961166,-23.666045,28.956669,-22.941835,Selenographic,Equatorial
190,ch2_tmc_ncn_20220715T2106027065_d_img_d32.zip,2022-07-15T21:06:02.706Z,2022-07-15T21:08:52.112Z,418808000,120.9,View,2.754558,-30.060743,2.756678,-29.462704,30.494556,-30.110555,30.49615,-29.449047,Selenographic,Equatorial
191,ch2_tmc_ncn_20210524T1311568462_d_img_d18.zip,2021-05-24T13:11:56.846Z,2021-05-24T13:20:11.630Z,1223200000,117.02,View,4.162507,-30.094529,4.159063,-29.427646,31.818001,-30.143581,31.813712,-29.396856,Selenographic,Equatorial
192,ch2_tmc_nca_20191229T1201056358_d_img_gds.zip,2019-12-29T12:01:05.635Z,2019-12-29T12:10:42.528Z,1426184000,91.31,View,1.358245,-30.10059,1.34292,-29.439909,29.175601,-30.141239,29.161191,-29.41959,Selenographic,Equatorial
193,ch2_tmc_ncf_20200721T0107425831_d_img_d32.zip,2020-07-21T01:07:42.583Z,2020-07-21T01:18:19.500Z,1574576000,114.71,View,2.45872,-36.621622,2.457529,-35.952481,31.880758,-36.630162,31.879158,-35.879924,Selenographic,Equatorial
194,ch2_tmc_nca_20200113T0552291056_d_img_gds.zip,2020-01-13T05:52:29.105Z,2020-01-13T06:00:23.180Z,1171600000,100.87,View,1.050716,-36.591202,1.049204,-35.991393,30.542643,-36.588684,30.540897,-35.924974,Selenographic,Equatorial
195,ch2_tmc_ncn_20220710T1831594247_d_img_d32.zip,2022-07-10T18:31:59.424Z,2022-07-10T18:46:29.186Z,2150200000,122.17,View,-0.362139,-36.614972,-0.361332,-35.95232,29.208723,-36.611103,29.208455,-35.887734,Selenographic,Equatorial
